,Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,Make,Model,Price,Kilometer,Fuel Type,Location,Color,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
13681,,2021.0,,,,,,Automatic,First,,,,,,,,,,,,,,Ford,Endeavour Titanium 2.0 4x2 AT,3975000.0,9400.0,Diesel,Delhi,Black,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,RWD,4903.0,1869.0,1837.0,7.0,80.0
13682,,2017.0,,,,,,Automatic,First,,,,,,,,,,,,,,Mercedes-Benz,GLC 220 d Progressive,4200000.0,77000.0,Diesel,Pune,White,Individual,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,AWD,4656.0,1890.0,1639.0,5.0,66.0
13683,,2017.0,,,,,,Manual,Second,,,,,,,,,,,,,,Hyundai,Xcent SX CRDi,434999.0,27000.0,Diesel,Kolkata,White,Individual,1186 cc,74 bhp @ 4000 rpm,190 Nm @ 1750 rpm,FWD,3995.0,1660.0,1520.0,5.0,43.0
13684,,2017.0,,,,,,Manual,First,,,,,,,,,,,,,,Renault,Kwid RXT [2015-2019],315000.0,15507.0,Petrol,Pune,Bronze,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD,3679.0,1579.0,1478.0,5.0,28.0
13685,,2016.0,,,,,,Manual,Second,,,,,,,,,,,,,,Ssangyong,Rexton RX6,900000.0,70000.0,Diesel,Mirzapur,Black,Individual,2696 cc,162 bhp @ 4000 rpm,340 Nm @ 3250 rpm,AWD,4755.0,1900.0,1785.0,7.0,78.0
13686,,2015.0,,,,,,Manual,First,,,,,,,,,,,,,,Honda,City VX,550000.0,44000.0,Petrol,Kolkata,Grey,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
13687,,2018.0,,,,,,Automatic,First,,,,,,,,,,,,,,BMW,X3 xDrive-20d xLine,4400000.0,70000.0,Diesel,Mumbai,White,Individual,1995 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4657.0,1881.0,1678.0,5.0,67.0
13688,,2015.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Toyota,Fortuner 3.0 4x2 AT,1600000.0,145000.0,Diesel,Mohali,Gold,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,4705.0,1840.0,1850.0,7.0,80.0
13689,,2017.0,,,,,,Manual,First,,,,,,,,,,,,,,Datsun,Redigo T(O) 1.0 [2017-2019],198000.0,24000.0,Petrol,Faridabad,Red,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD,3429.0,1560.0,1541.0,5.0,28.0
13690,,2014.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,i10 Magna 1.1 LPG,225000.0,47721.0,LPG,Patna,Red,Individual,1086 cc,68 bhp @ 5500 rpm,99.08 Nm @ 4500 rpm,FWD,3585.0,1595.0,1550.0,5.0,35.0
13691,,2011.0,,,,,,Automatic,First,,,,,,,,,,,,,,Hyundai,i20 Asta 1.4 AT with AVN,310000.0,26000.0,Petrol,Mumbai,Silver,Individual,1396 cc,100@5500,137@4200,,3940.0,1710.0,1505.0,5.0,45.0
13692,,2017.0,,,,,,Manual,First,,,,,,,,,,,,,,Renault,Kwid RXT [2015-2019],315000.0,15507.0,Petrol,Thane,Bronze,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD,3679.0,1579.0,1478.0,5.0,28.0
13693,,2018.0,,,,,,Manual,Second,,,,,,,,,,,,,,Honda,City V,775000.0,39000.0,Petrol,Noida,Maroon,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
13694,,2017.0,,,,,,Automatic,First,,,,,,,,,,,,,,Maruti Suzuki,DZire VXi AMT,625000.0,58000.0,Petrol,Chennai,Silver,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1735.0,1515.0,5.0,37.0
13695,,2015.0,,,,,,Manual,Second,,,,,,,,,,,,,,Hyundai,Creta SX Plus 1.6 CRDI Dual Tone,775000.0,82000.0,Diesel,Raipur,Red,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,4270.0,1780.0,1630.0,5.0,60.0
13696,,2018.0,,,,,,Manual,Second,,,,,,,,,,,,,,Toyota,Innova 2.4 G 7 STR [2016-2017],1549000.0,95315.0,Diesel,Karnal,Brown,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0
13697,,2016.0,,,,,,Automatic,Second,,,,,,,,,,,,,,BMW,3-Series 320d Prestige,1679000.0,46000.0,Diesel,Delhi,Blue,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4633.0,1811.0,1429.0,5.0,57.0
13698,,2019.0,,,,,,Automatic,First,,,,,,,,,,,,,,Maruti Suzuki,Swift ZXi AMT [2018-2019],725000.0,11874.0,Petrol,Mumbai,White,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3840.0,1735.0,1530.0,5.0,37.0
13699,,2014.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Verna Fluidic 1.6 CRDi SX,540000.0,86000.0,Diesel,Lucknow,Silver,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,4370.0,1700.0,1475.0,5.0,43.0
13700,,2014.0,,,,,,Manual,Second,,,,,,,,,,,,,,Volkswagen,Polo Highline1.2L (D),350000.0,111000.0,Diesel,Ambala Cantt,Blue,Individual,1199 cc,74 bhp @ 4200 rpm,180 Nm @ 2000 rpm,FWD,3970.0,1682.0,1453.0,5.0,45.0
13701,,2015.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Volvo,V40 D3 R-Design,1689999.0,50000.0,Diesel,Coimbatore,White,Individual,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,FWD,4370.0,1783.0,1458.0,5.0,60.0
13702,,2021.0,,,,,,Manual,First,,,,,,,,,,,,,,Nissan,Magnite XL,625000.0,28000.0,Petrol,Zirakpur,White,Corporate,999 cc,71 bhp @ 6250 rpm,96 Nm @ 3500 rpm,FWD,3994.0,1758.0,1572.0,5.0,40.0
13703,,2019.0,,,,,,Manual,First,,,,,,,,,,,,,,Maruti Suzuki,Celerio ZXi [2019-2020],475000.0,25000.0,Petrol,Muzaffurpur,Grey,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3695.0,1600.0,1560.0,5.0,35.0
13704,,2021.0,,,,,,Manual,First,,,,,,,,,,,,,,Kia,Seltos HTK Plus 1.5 Diesel,1650000.0,12000.0,Diesel,Raipur,White,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,4315.0,1800.0,1637.0,5.0,50.0
13705,,2019.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Santro Era,409999.0,32000.0,Petrol,Zirakpur,Silver,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD,3610.0,1645.0,1560.0,5.0,35.0
13706,,2011.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,i20 Sportz 1.2 (O),275000.0,45000.0,Petrol,Delhi,White,Individual,,,,,,,,,
13707,,2014.0,,,,,,Automatic,First,,,,,,,,,,,,,,Land Rover,Range Rover Sport SDV6 S,5900000.0,70000.0,Diesel,Mumbai,Grey,Corporate,2993 cc,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,4879.0,2073.0,1780.0,5.0,77.0
13708,,2017.0,,,,,,Manual,First,,,,,,,,,,,,,,Toyota,Innova 2.4 VX 7 STR [2016-2020],2100000.0,112000.0,Diesel,Hyderabad,Bronze,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0
13709,,2017.0,,,,,,Automatic,Second,,,,,,,,,,,,,,BMW,5-Series 520d Luxury Line [2017-2019],2750000.0,51800.0,Diesel,Navi Mumbai,Black,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936.0,1868.0,1479.0,5.0,65.0
13710,,2017.0,,,,,,Automatic,First,,,,,,,,,,,,,,Maruti Suzuki,Ignis Zeta 1.2 AMT,545000.0,22000.0,Petrol,Delhi,Blue,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3700.0,1690.0,1595.0,5.0,32.0
13711,,2015.0,,,,,,Manual,First,,,,,,,,,,,,,,Tata,Safari 2.2 VX 4x2,740000.0,155000.0,Diesel,Hyderabad,Black,Individual,2179 cc,138 bhp @ 4000 rpm,320 Nm @ 1700 rpm,RWD,4655.0,1965.0,1922.0,7.0,55.0
13712,,2016.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Mercedes-Benz,E-Class E 200,2400000.0,60000.0,Petrol,Nashik,Black,Individual,1991 cc,184 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD,4879.0,1854.0,1474.0,5.0,80.0
13713,,2018.0,,,,,,Automatic,First,,,,,,,,,,,,,,BMW,5-Series 520d Luxury Line [2017-2019],4500000.0,23000.0,Diesel,Pune,Grey,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936.0,1868.0,1479.0,5.0,65.0
13714,,2014.0,,,,,,Manual,First,,,,,,,,,,,,,,Maruti Suzuki,Swift VXi,465000.0,75000.0,Petrol,Mohali,White,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0
13715,,2014.0,,,,,,Manual,First,,,,,,,,,,,,,,Fiat,Punto Active 1.3,375000.0,71000.0,Diesel,Hyderabad,Maroon,Individual,1248 cc,75 bhp @ 4000 rpm,197 Nm @ 1750 rpm,FWD,3987.0,1687.0,1495.0,5.0,45.0
13716,,2017.0,,,,,,Automatic,First,,,,,,,,,,,,,,Audi,Q3 30 TDI Premium FWD,2900000.0,64000.0,Diesel,Chennai,White,Individual,1968 cc,150 bhp @ 3500 rpm,340 Nm @ 1750 rpm,FWD,4385.0,1831.0,1608.0,5.0,64.0
13717,,2018.0,,,,,,Manual,First,,,,,,,,,,,,,,Honda,WR-V VX MT Petrol,795000.0,45326.0,Petrol,Mumbai,White,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3999.0,1734.0,1601.0,5.0,40.0
13718,,2020.0,,,,,,Automatic,First,,,,,,,,,,,,,,Mercedes-Benz,C-Class C 300d AMG line,5250000.0,28079.0,Diesel,Mumbai,Blue,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD,4686.0,1810.0,1442.0,5.0,66.0
13719,,2019.0,,,,,,Automatic,First,,,,,,,,,,,,,,Audi,A3 35 TDI Premium,2900000.0,15529.0,Diesel,Mumbai,White,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,4456.0,1796.0,1416.0,5.0,50.0
13720,,2015.0,,,,,,Automatic,First,,,,,,,,,,,,,,Mercedes-Benz,GLA 200 Sport,2250000.0,43200.0,Petrol,Pune,Silver,Corporate,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0
13721,,2017.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Honda,City VX CVT Petrol [2017-2019],1050000.0,29386.0,Petrol,Bangalore,Silver,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
13722,,2021.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],765000.0,18105.0,Petrol,Bangalore,Silver,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
13723,,2017.0,,,,,,Manual,First,,,,,,,,,,,,,,Maruti Suzuki,S-Cross Sigma 1.3,675000.0,125372.0,Diesel,Coimbatore,Brown,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,4300.0,1765.0,1590.0,5.0,48.0
13724,,2015.0,,,,,,Automatic,First,,,,,,,,,,,,,,Audi,A6 35 TDI Matrix,2400000.0,100000.0,Diesel,Jaipur,Blue,Individual,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD,4933.0,1874.0,1455.0,5.0,75.0
13725,,2019.0,,,,,,Manual,First,,,,,,,,,,,,,,Maruti Suzuki,Eeco 7 STR [2019-2020],509999.0,40000.0,Petrol,Thane,Silver,Individual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,RWD,3675.0,1475.0,1800.0,7.0,40.0
13726,,2022.0,,,,,,Automatic,First,,,,,,,,,,,,,,Mahindra,XUV700 AX 7 Diesel AT AWD Luxury Pack 7 STR,2750000.0,31000.0,Diesel,Jaipur,Black,Individual,2184 cc,182 bhp @ 3500 rpm,450 Nm @ 1750 rpm,AWD,4695.0,1890.0,1755.0,7.0,60.0
13727,,2012.0,,,,,,Automatic,First,,,,,,,,,,,,,,Audi,A7 Sportback 3.0 TDI quattro,2600000.0,42000.0,Diesel,Lucknow,White,Individual,2967 cc,241 bhp @ 4000 rpm,500 Nm @ 1400 rpm,AWD,4969.0,2139.0,1420.0,5.0,65.0
13728,,2012.0,,,,,,Automatic,First,,,,,,,,,,,,,,Honda,City 1.5 V AT,495000.0,65001.0,Petrol,Pune,Red,Individual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,FWD,4440.0,1695.0,1485.0,5.0,42.0
13729,,2014.0,,,,,,Automatic,First,,,,,,,,,,,,,,Audi,Q7 35 TDI Premium + Sunroof,2400000.0,42533.0,Diesel,Mumbai,Blue,Individual,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD,5089.0,1983.0,1737.0,7.0,100.0
13730,,2018.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],495000.0,45000.0,Petrol,Mumbai,White,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
13731,,2018.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Land Rover,Discovery Sport HSE 7-Seater,4200000.0,36000.0,Diesel,Raipur,White,Individual,2179 cc,148 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4600.0,2069.0,1724.0,7.0,65.0
13732,,2017.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Toyota,Fortuner 2.8 4x2 AT [2016-2020],2550000.0,44000.0,Diesel,Delhi,Black,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,4795.0,1855.0,1835.0,7.0,80.0
13733,,2016.0,,,,,,Manual,First,,,,,,,,,,,,,,Maruti Suzuki,Swift DZire LDI,480000.0,85000.0,Diesel,Lucknow,White,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1695.0,1555.0,5.0,42.0
13734,,2021.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Creta 1.6 SX (O),1750000.0,17000.0,Diesel,Kanpur,Black,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,4270.0,1780.0,1630.0,5.0,60.0
13735,,2019.0,,,,,,Manual,First,,,,,,,,,,,,,,Maruti Suzuki,Ertiga ZDI + SHVS,850000.0,72000.0,Diesel,Lucknow,Silver,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,4296.0,1695.0,1685.0,7.0,45.0
13736,,2019.0,,,,,,Automatic,First,,,,,,,,,,,,,,Hyundai,Santro Sportz AMT [2018-2020],434999.0,34400.0,Petrol,Ranchi,Silver,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD,3610.0,1645.0,1560.0,5.0,35.0
13737,,2021.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Venue SX (O) 1.0 Turbo iMT,1070000.0,8800.0,Petrol,Delhi,White,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD,3995.0,1770.0,1605.0,5.0,45.0
13738,,2022.0,,,,,,Automatic,First,,,,,,,,,,,,,,Honda,City ZX CVT Petrol,1530000.0,2000.0,Petrol,Delhi,Grey,Individual,1498 cc,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,FWD,4549.0,1748.0,1489.0,5.0,40.0
13739,,2020.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Creta SX 1.5 Diesel [2020-2022],1598000.0,19700.0,Diesel,Mumbai,Maroon,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,4300.0,1790.0,1635.0,5.0,50.0
13740,,2016.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Verna 1.6 VTVT SX,645000.0,45000.0,Petrol,Delhi,White,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0
13741,,2012.0,,,,,,Automatic,First,,,,,,,,,,,,,,Mercedes-Benz,C-Class 220 CDI Sport,1100000.0,73000.0,Diesel,Kanpur,White,Individual,,,,,,,,,
13742,,2017.0,,,,,,Automatic,First,,,,,,,,,,,,,,Maruti Suzuki,Swift DZire ZDI AMT,650000.0,76000.0,Diesel,Navi Mumbai,Silver,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1695.0,1555.0,5.0,42.0
13743,,2013.0,,,,,,Manual,First,,,,,,,,,,,,,,Volkswagen,Vento Highline Diesel,545000.0,110000.0,Diesel,Bangalore,Silver,Individual,1598 cc,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,FWD,4384.0,1699.0,1466.0,5.0,55.0
13744,,2022.0,,,,,,Manual,First,,,,,,,,,,,,,,Honda,City V Petrol,1095000.0,2700.0,Petrol,Delhi,Silver,Individual,1497 cc,118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
13745,,2018.0,,,,,,Automatic,First,,,,,,,,,,,,,,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],1975000.0,75000.0,Diesel,Ahmedabad,Grey,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0
13746,,2011.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Rolls-Royce,Ghost 6.5,18000000.0,60000.0,Petrol,Mumbai,Maroon,Corporate,6592 cc,570 bhp @ 5250 rpm,780 Nm @ 1500 rpm,RWD,5399.0,1948.0,1550.0,5.0,82.5
13747,,2017.0,,,,,,Automatic,First,,,,,,,,,,,,,,Audi,Q3 35 TDI Technology with Navigation,1839000.0,110000.0,Diesel,Mumbai,Blue,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,4385.0,1831.0,1608.0,5.0,64.0
13748,,2016.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Skoda,Superb L&K TSI AT,1500000.0,70000.0,Petrol,Raipur,White,Individual,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,FWD,4861.0,1864.0,1483.0,5.0,66.0
13749,,2017.0,,,,,,Automatic,First,,,,,,,,,,,,,,Audi,Q3 35 TDI quattro Premium Plus,2100000.0,42000.0,Diesel,Gurgaon,Silver,Individual,1968 cc,184 bhp @ 3500 rpm,380 Nm @ 1750 rpm,AWD,4385.0,1831.0,1608.0,5.0,64.0
13750,,2015.0,,,,,,Manual,First,,,,,,,,,,,,,,Volkswagen,Polo Comfortline 1.5L (D),345000.0,70000.0,Diesel,Faridabad,Red,Individual,1498 cc,89 bhp @ 4200 rpm,230 Nm @ 1500 rpm,FWD,3971.0,1682.0,1469.0,5.0,45.0
13751,,2018.0,,,,,,Manual,First,,,,,,,,,,,,,,Honda,City V,850000.0,52890.0,Petrol,Gurgaon,Silver,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
13752,,2018.0,,,,,,Automatic,First,,,,,,,,,,,,,,Hyundai,Creta SX 1.6 AT CRDi,1425000.0,72870.0,Diesel,Mumbai,White,Corporate,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,4270.0,1780.0,1665.0,5.0,55.0
13753,,2017.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Elite i20 Asta 1.2,675000.0,48591.0,Petrol,Hyderabad,White,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3985.0,1734.0,1505.0,5.0,45.0
13754,,2019.0,,,,,,Manual,First,,,,,,,,,,,,,,Mahindra,XUV300 1.5 W6 [2019-2020],925000.0,60888.0,Diesel,Jalandhar,Silver,Individual,1497 cc,115 bhp @ 3750 rpm,300 Nm @ 1500 rpm,FWD,3995.0,1821.0,1627.0,5.0,42.0
13755,,2014.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Eon Era +,210000.0,48000.0,Petrol,Lucknow,Red,Individual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,FWD,3495.0,1550.0,1500.0,5.0,32.0
13756,,2018.0,,,,,,Manual,First,,,,,,,,,,,,,,Tata,Nexon XM,760000.0,20251.0,Petrol,Pune,Grey,Individual,1198 cc,108 bhp @ 5000 rpm,170 Nm @ 1750 rpm,FWD,3994.0,1811.0,1607.0,5.0,44.0
13757,,2015.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Verna 1.6 CRDI SX,640000.0,49000.0,Diesel,Mumbai,White,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0
13758,,2013.0,,,,,,Manual,First,,,,,,,,,,,,,,Maruti Suzuki,Swift VXi,340000.0,66000.0,Petrol,Meerut,White,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0
13759,,2020.0,,,,,,Automatic,First,,,,,,,,,,,,,,Land Rover,Discovery Sport SE R-Dynamic,5995000.0,54200.0,Diesel,Indore,White,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4600.0,2069.0,1724.0,7.0,70.0
13760,,2013.0,,,,,,Automatic,First,,,,,,,,,,,,,,Nissan,Teana 250XL,550000.0,33000.0,Petrol,Pune,Red,Individual,,,,,,,,,
13761,,2017.0,,,,,,Manual,First,,,,,,,,,,,,,,Honda,City S Petrol,695000.0,51292.0,Petrol,Thane,White,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
13762,,2015.0,,,,,,Manual,Second,,,,,,,,,,,,,,Ford,Figo Trend 1.5L TDCi [2015-2016],465000.0,89000.0,Diesel,Jaipur,Orange,Individual,1498 cc,99 bhp @ 3750 rpm,215 Nm @ 1750 rpm,FWD,3886.0,1695.0,1525.0,5.0,40.0
13763,,2019.0,,,,,,Manual,First,,,,,,,,,,,,,,Toyota,Glanza V,735000.0,55000.0,Petrol,Jaipur,Silver,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1745.0,1510.0,5.0,37.0
13764,,1988.0,,,,,,Automatic,Third,,,,,,,,,,,,,,Mercedes-Benz,E-Class E 200 Avantgarde,1300000.0,71000.0,Petrol,Dehradun,Red,Individual,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD,5063.0,1860.0,1494.0,5.0,80.0
13765,,2021.0,,,,,,Manual,First,,,,,,,,,,,,,,Hyundai,Alcazar Prestige 7 STR 1.5 Diesel,1848999.0,20000.0,Diesel,Karnal,White,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,4500.0,1790.0,1675.0,7.0,50.0
13766,,2016.0,,,,,,Manual,First,,,,,,,,,,,,,,Honda,City V,685000.0,68500.0,Petrol,Ahmedabad,Bronze,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
13767,,2014.0,,,,,,Automatic,First,,,,,,,,,,,,,,Hyundai,Santa Fe 2WD AT [2014-2017],875000.0,99000.0,Diesel,Delhi,White,Corporate,2199 cc,194 bhp @ 3800 rpm,437 Nm @ 1800 rpm,AWD,4690.0,1880.0,1690.0,7.0,64.0
13768,,2018.0,,,,,,Automatic,First,,,,,,,,,,,,,,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],2039999.0,110000.0,Diesel,Delhi,Bronze,Corporate,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0
13769,,2019.0,,,,,,Manual,First,,,,,,,,,,,,,,Toyota,Glanza G,700000.0,19244.0,Petrol,Zirakpur,Red,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1745.0,1510.0,5.0,37.0
13770,,2020.0,,,,,,Manual,First,,,,,,,,,,,,,,Maruti Suzuki,Wagon R VXi 1.2,550000.0,19000.0,Petrol,Varanasi,Blue,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3655.0,1620.0,1675.0,5.0,32.0
13771,,2015.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Hyundai,Santa Fe 2WD AT [2014-2017],825000.0,75000.0,Diesel,Delhi,Silver,Individual,2199 cc,194 bhp @ 3800 rpm,437 Nm @ 1800 rpm,AWD,4690.0,1880.0,1690.0,7.0,64.0
13772,,2021.0,,,,,,Manual,First,,,,,,,,,,,,,,Toyota,Innova 2.4 ZX 7 STR [2016-2020],3100000.0,29000.0,Diesel,Bangalore,White,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0
13773,,2013.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Audi,A6 2.0 TDI Premium,1400000.0,60000.0,Diesel,Pune,Grey,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD,4915.0,1874.0,1455.0,5.0,65.0
13774,,2015.0,,,,,,Manual,Second,,,,,,,,,,,,,,Maruti Suzuki,Swift VXi,425000.0,80000.0,Petrol,Noida,White,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0
13775,,2018.0,,,,,,Automatic,Second,,,,,,,,,,,,,,Lexus,NX 300h Luxury [2017-2020],4375000.0,54500.0,Petrol,Delhi,Black,Individual,2494 cc,194 bhp @ 5700 rpm,210 Nm @ 4200 rpm,AWD,4640.0,1845.0,1645.0,5.0,56.0
